name,reference product,location,unit,outcome,previous_confidence,candidate_confidence,candidate_deprecated,candidate_geographic_proxy,evidence,previous_target,candidate_target,candidate_method,candidate_reasoning,lineage_kind,lineage_scope,lineage_file,lineage_source,lineage_comment,lineage_fit,lineage_confidence,lineage_flags,followup_outcome,followup_reason,final_confidence,screening_flags
"operation, computer, desktop, with liquid crystal display, standby mode","operation, computer, desktop, with liquid crystal display, standby mode",CA-QC,hour,review_pair,0.119582,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""PEM electrolyzer, Operation and Maintenance"", ""reference product"": ""PEM electrolyzer, Operation and Maintenance"", ""unit"": ""hour""}","{""location"": ""CH"", ""name"": ""Use, laptop, high intensity per hour"", ""reference product"": ""Use, laptop, high intensity per hour"", ""unit"": ""hour""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""CA-QC"", ""name"": ""operation, computer, desktop, with liquid crystal display, standby mode"", ""reference product"": ""operation, computer, desktop, with liquid crystal display, standby mode"", ""unit"": ""hour""}",,,1.0,,reject_operating_state,Candidate active-use intensity does not represent the explicit off/standby source state. Retention does not validate the old target.,0.119582,geographic_proxy; off_standby_operation_not_validated
"operation, computer, desktop, with liquid crystal display, standby mode","operation, computer, desktop, with liquid crystal display, standby mode",CH,hour,review_pair,0.119582,1,False,False,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""PEM electrolyzer, Operation and Maintenance"", ""reference product"": ""PEM electrolyzer, Operation and Maintenance"", ""unit"": ""hour""}","{""location"": ""CH"", ""name"": ""Use, laptop, high intensity per hour"", ""reference product"": ""Use, laptop, high intensity per hour"", ""unit"": ""hour""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""CH"", ""name"": ""operation, computer, desktop, with liquid crystal display, standby mode"", ""reference product"": ""operation, computer, desktop, with liquid crystal display, standby mode"", ""unit"": ""hour""}",,,1.0,,reject_operating_state,Candidate active-use intensity does not represent the explicit off/standby source state. Retention does not validate the old target.,0.119582,off_standby_operation_not_validated
"operation, computer, desktop, with liquid crystal display, standby mode","operation, computer, desktop, with liquid crystal display, standby mode",Europe without Switzerland,hour,review_pair,0.119582,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""PEM electrolyzer, Operation and Maintenance"", ""reference product"": ""PEM electrolyzer, Operation and Maintenance"", ""unit"": ""hour""}","{""location"": ""CH"", ""name"": ""Use, laptop, high intensity per hour"", ""reference product"": ""Use, laptop, high intensity per hour"", ""unit"": ""hour""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""Europe without Switzerland"", ""name"": ""operation, computer, desktop, with liquid crystal display, standby mode"", ""reference product"": ""operation, computer, desktop, with liquid crystal display, standby mode"", ""unit"": ""hour""}",,,1.0,,reject_operating_state,Candidate active-use intensity does not represent the explicit off/standby source state. Retention does not validate the old target.,0.119582,geographic_proxy; off_standby_operation_not_validated
"operation, computer, desktop, with liquid crystal display, standby mode","operation, computer, desktop, with liquid crystal display, standby mode",RoW,hour,review_pair,0.119582,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""PEM electrolyzer, Operation and Maintenance"", ""reference product"": ""PEM electrolyzer, Operation and Maintenance"", ""unit"": ""hour""}","{""location"": ""CH"", ""name"": ""Use, laptop, high intensity per hour"", ""reference product"": ""Use, laptop, high intensity per hour"", ""unit"": ""hour""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""RoW"", ""name"": ""operation, computer, desktop, with liquid crystal display, standby mode"", ""reference product"": ""operation, computer, desktop, with liquid crystal display, standby mode"", ""unit"": ""hour""}",,,1.0,,reject_operating_state,Candidate active-use intensity does not represent the explicit off/standby source state. Retention does not validate the old target.,0.119582,geographic_proxy; off_standby_operation_not_validated
"market for operation, computer, desktop, with cathode ray tube display, standby mode","operation, computer, desktop, with cathode ray tube display, standby mode",GLO,hour,review_pair,0.120599,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""PEM electrolyzer, Operation and Maintenance"", ""reference product"": ""PEM electrolyzer, Operation and Maintenance"", ""unit"": ""hour""}","{""location"": ""CH"", ""name"": ""Use, laptop, high intensity per hour"", ""reference product"": ""Use, laptop, high intensity per hour"", ""unit"": ""hour""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""GLO"", ""name"": ""market for operation, computer, desktop, with cathode ray tube display, standby mode"", ""reference product"": ""operation, computer, desktop, with cathode ray tube display, standby mode"", ""unit"": ""hour""}",,,1.0,,reject_operating_state,Candidate active-use intensity does not represent the explicit off/standby source state. Retention does not validate the old target.,0.120599,geographic_proxy; off_standby_operation_not_validated
"market for operation, computer, desktop, with liquid crystal display, standby mode","operation, computer, desktop, with liquid crystal display, standby mode",GLO,hour,review_pair,0.122114,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""PEM electrolyzer, Operation and Maintenance"", ""reference product"": ""PEM electrolyzer, Operation and Maintenance"", ""unit"": ""hour""}","{""location"": ""CH"", ""name"": ""Use, laptop, high intensity per hour"", ""reference product"": ""Use, laptop, high intensity per hour"", ""unit"": ""hour""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""GLO"", ""name"": ""market for operation, computer, desktop, with liquid crystal display, standby mode"", ""reference product"": ""operation, computer, desktop, with liquid crystal display, standby mode"", ""unit"": ""hour""}",,,1.0,,reject_operating_state,Candidate active-use intensity does not represent the explicit off/standby source state. Retention does not validate the old target.,0.122114,geographic_proxy; off_standby_operation_not_validated
market for red kidney bean,red kidney bean,GLO,kilogram,review_pair,0.128039,0.4,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""GLO"", ""name"": ""Battery retention"", ""reference product"": ""Battery retention"", ""unit"": ""kilogram""}","{""location"": ""CH"", ""name"": ""Soy beans IP, at farm"", ""reference product"": ""Soy beans IP, at farm"", ""unit"": ""kilogram""}",review,[Manual] rough proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""GLO"", ""name"": ""market for red kidney bean"", ""reference product"": ""red kidney bean"", ""unit"": ""kilogram""}",,rough proxy,0.4,,needs_crop_and_farming_system,"Different crop species, seed/food/feed roles, irrigation or organic/IP systems require inventory evidence; generic crop similarity is insufficient.",0.128039,geographic_proxy
"operation, computer, desktop, with cathode ray tube display, home use","operation, computer, desktop, home use",CA-QC,hour,review_pair,0.131,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""PEM electrolyzer, Operation and Maintenance"", ""reference product"": ""PEM electrolyzer, Operation and Maintenance"", ""unit"": ""hour""}","{""location"": ""CH"", ""name"": ""Use, smartphone, medium intensity per hour"", ""reference product"": ""Use, smartphone, medium intensity per hour"", ""unit"": ""hour""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""CA-QC"", ""name"": ""operation, computer, desktop, with cathode ray tube display, home use"", ""reference product"": ""operation, computer, desktop, home use"", ""unit"": ""hour""}",,,1.0,,reject_device_class,Desktop computer operation is not smartphone operation. Neither identity evidence nor an hourly unit establishes an equivalent service.,0.131,geographic_proxy; desktop_to_smartphone_mismatch
"operation, computer, desktop, with cathode ray tube display, home use","operation, computer, desktop, home use",Europe without Switzerland,hour,review_pair,0.131,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""PEM electrolyzer, Operation and Maintenance"", ""reference product"": ""PEM electrolyzer, Operation and Maintenance"", ""unit"": ""hour""}","{""location"": ""CH"", ""name"": ""Use, smartphone, medium intensity per hour"", ""reference product"": ""Use, smartphone, medium intensity per hour"", ""unit"": ""hour""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""Europe without Switzerland"", ""name"": ""operation, computer, desktop, with cathode ray tube display, home use"", ""reference product"": ""operation, computer, desktop, home use"", ""unit"": ""hour""}",,,1.0,,reject_device_class,Desktop computer operation is not smartphone operation. Neither identity evidence nor an hourly unit establishes an equivalent service.,0.131,geographic_proxy; desktop_to_smartphone_mismatch
"operation, computer, desktop, with cathode ray tube display, home use","operation, computer, desktop, home use",RoW,hour,review_pair,0.131,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""PEM electrolyzer, Operation and Maintenance"", ""reference product"": ""PEM electrolyzer, Operation and Maintenance"", ""unit"": ""hour""}","{""location"": ""CH"", ""name"": ""Use, smartphone, medium intensity per hour"", ""reference product"": ""Use, smartphone, medium intensity per hour"", ""unit"": ""hour""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""RoW"", ""name"": ""operation, computer, desktop, with cathode ray tube display, home use"", ""reference product"": ""operation, computer, desktop, home use"", ""unit"": ""hour""}",,,1.0,,reject_device_class,Desktop computer operation is not smartphone operation. Neither identity evidence nor an hourly unit establishes an equivalent service.,0.131,geographic_proxy; desktop_to_smartphone_mismatch
"operation, computer, desktop, with liquid crystal display, home use","operation, computer, desktop, home use",CA-QC,hour,review_pair,0.132855,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""PEM electrolyzer, Operation and Maintenance"", ""reference product"": ""PEM electrolyzer, Operation and Maintenance"", ""unit"": ""hour""}","{""location"": ""CH"", ""name"": ""Use, smartphone, medium intensity per hour"", ""reference product"": ""Use, smartphone, medium intensity per hour"", ""unit"": ""hour""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""CA-QC"", ""name"": ""operation, computer, desktop, with liquid crystal display, home use"", ""reference product"": ""operation, computer, desktop, home use"", ""unit"": ""hour""}",,,1.0,,reject_device_class,Desktop computer operation is not smartphone operation. Neither identity evidence nor an hourly unit establishes an equivalent service.,0.132855,geographic_proxy; desktop_to_smartphone_mismatch
